scenario,replicate,turtle_id,step,time_s,x_m,y_m,outcome
baseline,0,1,93,465.0,31.0,69.0,active
baseline,0,2,93,465.0,42.5,81.5,active
baseline,0,3,93,465.0,33.0,590.5,active
baseline,0,4,93,465.0,41.0,0.0,active
baseline,0,5,93,465.0,34.0,79.0,active
baseline,0,6,93,465.0,31.5,761.5,active
baseline,0,7,93,465.0,27.5,571.0,active
baseline,0,8,93,465.0,28.0,163.0,active
baseline,0,10,93,465.0,32.0,168.0,active
baseline,0,11,93,465.0,26.5,677.5,active
baseline,0,12,93,465.0,4.5,369.5,active
baseline,0,14,93,465.0,2.5,376.5,active
baseline,0,15,93,465.0,41.5,68.5,active
baseline,0,16,93,465.0,36.5,568.5,active
baseline,0,17,93,465.0,26.0,83.5,active
baseline,0,18,93,465.0,38.5,171.0,active
baseline,0,19,93,465.0,29.0,675.0,active
baseline,0,20,93,465.0,7.0,369.0,active
baseline,0,21,93,465.0,29.0,164.0,active
baseline,0,22,93,465.0,40.5,0.0,active
baseline,0,23,93,465.0,42.5,786.0,active
baseline,0,24,93,465.0,22.5,487.0,active
baseline,0,25,93,465.0,36.5,790.5,active
baseline,0,26,93,465.0,44.5,73.0,sea
baseline,0,27,93,465.0,26.5,68.5,active
baseline,0,29,93,465.0,35.0,168.0,active
baseline,0,1,94,470.0,31.5,68.5,active
baseline,0,2,94,470.0,43.0,82.0,active
baseline,0,3,94,470.0,33.5,590.5,active
baseline,0,4,94,470.0,41.5,0.5,active
baseline,0,5,94,470.0,34.5,78.5,active
baseline,0,6,94,470.0,31.5,761.0,active
baseline,0,7,94,470.0,27.5,570.5,active
baseline,0,8,94,470.0,28.5,163.5,active
baseline,0,10,94,470.0,32.0,167.5,active
baseline,0,11,94,470.0,26.5,677.0,active
baseline,0,12,94,470.0,5.0,370.0,active
baseline,0,14,94,470.0,2.0,376.0,active
baseline,0,15,94,470.0,41.5,68.0,active
baseline,0,16,94,470.0,36.5,568.0,active
baseline,0,17,94,470.0,26.5,83.0,active
baseline,0,18,94,470.0,39.0,170.5,active
baseline,0,19,94,470.0,29.5,674.5,active
baseline,0,20,94,470.0,7.0,368.5,active
baseline,0,21,94,470.0,29.0,163.5,active
baseline,0,22,94,470.0,40.5,0.5,active
baseline,0,23,94,470.0,43.0,786.5,active
baseline,0,24,94,470.0,23.0,486.5,active
baseline,0,25,94,470.0,37.0,790.0,active
baseline,0,27,94,470.0,27.0,68.0,active
baseline,0,29,94,470.0,35.5,167.5,active
baseline,0,1,95,475.0,32.0,68.5,active
baseline,0,2,95,475.0,43.5,81.5,active
baseline,0,3,95,475.0,34.0,590.5,active
baseline,0,4,95,475.0,42.0,0.0,active
baseline,0,5,95,475.0,35.0,78.0,active
baseline,0,6,95,475.0,31.5,760.5,active
baseline,0,7,95,475.0,28.0,571.0,active
baseline,0,8,95,475.0,29.0,164.0,active
baseline,0,10,95,475.0,31.5,167.0,active
baseline,0,11,95,475.0,26.5,676.5,active
baseline,0,12,95,475.0,4.5,370.0,active
baseline,0,14,95,475.0,1.5,375.5,active
baseline,0,15,95,475.0,41.5,67.5,active
baseline,0,16,95,475.0,36.5,567.5,active
baseline,0,17,95,475.0,27.0,82.5,active
baseline,0,18,95,475.0,39.5,170.5,active
baseline,0,19,95,475.0,30.0,674.5,active
baseline,0,20,95,475.0,7.0,368.0,active
baseline,0,21,95,475.0,29.5,163.0,active
baseline,0,22,95,475.0,41.0,0.0,active
baseline,0,23,95,475.0,43.5,787.0,active
baseline,0,24,95,475.0,23.0,486.5,active
baseline,0,25,95,475.0,37.0,789.5,active
baseline,0,27,95,475.0,27.5,68.5,active
baseline,0,29,95,475.0,36.0,167.5,active
baseline,0,1,96,480.0,32.5,68.5,active
baseline,0,2,96,480.0,44.0,81.0,active
baseline,0,3,96,480.0,34.5,590.5,active
baseline,0,4,96,480.0,42.5,0.5,active
baseline,0,5,96,480.0,35.0,77.5,active
baseline,0,6,96,480.0,32.0,760.5,active
baseline,0,7,96,480.0,28.5,571.0,active
baseline,0,8,96,480.0,29.5,164.0,active
baseline,0,10,96,480.0,31.0,166.5,active
baseline,0,11,96,480.0,27.0,676.5,active
baseline,0,12,96,480.0,4.0,370.0,active
baseline,0,14,96,480.0,1.0,375.0,active
baseline,0,15,96,480.0,41.5,67.5,active
baseline,0,16,96,480.0,36.5,567.0,active
baseline,0,17,96,480.0,26.5,82.0,active
baseline,0,18,96,480.0,40.0,170.5,active
baseline,0,19,96,480.0,30.5,674.5,active
baseline,0,20,96,480.0,7.0,367.5,active
baseline,0,21,96,480.0,30.0,162.5,active
baseline,0,22,96,480.0,41.5,0.5,active
baseline,0,23,96,480.0,44.0,787.0,sea
baseline,0,24,96,480.0,23.5,487.0,active
baseline,0,25,96,480.0,36.5,789.0,active
baseline,0,27,96,480.0,28.0,69.0,active
baseline,0,29,96,480.0,36.5,167.0,active
baseline,0,1,97,485.0,32.5,69.0,active
baseline,0,2,97,485.0,44.5,80.5,sea
baseline,0,3,97,485.0,35.0,590.5,active
baseline,0,4,97,485.0,43.0,0.0,sea
baseline,0,5,97,485.0,35.0,77.0,active
baseline,0,6,97,485.0,32.5,760.5,active
baseline,0,7,97,485.0,29.0,570.5,active
baseline,0,8,97,485.0,30.0,164.0,active
baseline,0,10,97,485.0,31.5,166.0,active
baseline,0,11,97,485.0,27.5,676.0,active
baseline,0,12,97,485.0,3.5,369.5,active
baseline,0,14,97,485.0,0.5,375.0,active
baseline,0,15,97,485.0,42.0,67.0,active
baseline,0,16,97,485.0,36.5,566.5,active
baseline,0,17,97,485.0,26.5,81.5,active
baseline,0,18,97,485.0,40.0,170.0,active
baseline,0,19,97,485.0,31.0,674.0,active
baseline,0,20,97,485.0,6.5,367.0,active
baseline,0,21,97,485.0,30.5,162.0,active
baseline,0,22,97,485.0,41.5,0.0,active
baseline,0,24,97,485.0,24.0,487.0,active
baseline,0,25,97,485.0,37.0,788.5,active
baseline,0,27,97,485.0,28.5,69.5,active
baseline,0,29,97,485.0,37.0,167.0,active
baseline,0,1,98,490.0,33.0,69.0,active
baseline,0,3,98,490.0,35.5,590.5,active
baseline,0,5,98,490.0,34.5,76.5,active
baseline,0,6,98,490.0,33.0,760.5,active
baseline,0,7,98,490.0,28.5,570.0,active
baseline,0,8,98,490.0,30.5,164.0,active
baseline,0,10,98,490.0,31.5,165.5,active
baseline,0,11,98,490.0,27.0,675.5,active
baseline,0,12,98,490.0,3.0,369.0,active
baseline,0,14,98,490.0,0.0,375.5,active
baseline,0,15,98,490.0,42.0,66.5,active
baseline,0,16,98,490.0,37.0,566.0,active
baseline,0,17,98,490.0,27.0,81.0,active
baseline,0,18,98,490.0,40.5,170.0,active
baseline,0,19,98,490.0,31.5,673.5,active
baseline,0,20,98,490.0,6.0,367.0,active
baseline,0,21,98,490.0,31.0,162.0,active
baseline,0,22,98,490.0,42.0,0.5,active
baseline,0,24,98,490.0,24.5,487.5,active
baseline,0,25,98,490.0,37.5,788.0,active
baseline,0,27,98,490.0,29.0,69.0,active
baseline,0,29,98,490.0,37.5,166.5,active
baseline,0,1,99,495.0,33.5,69.0,active
baseline,0,3,99,495.0,36.0,591.0,active
baseline,0,5,99,495.0,35.0,76.5,active
baseline,0,6,99,495.0,33.0,760.0,active
baseline,0,7,99,495.0,28.0,570.5,active
baseline,0,8,99,495.0,31.0,164.0,active
baseline,0,10,99,495.0,31.5,165.0,active
baseline,0,11,99,495.0,26.5,675.0,active
baseline,0,12,99,495.0,3.0,368.5,active
baseline,0,14,99,495.0,0.5,375.5,active
baseline,0,15,99,495.0,42.5,66.0,active
baseline,0,16,99,495.0,37.0,565.5,active
baseline,0,17,99,495.0,27.0,80.5,active
baseline,0,18,99,495.0,41.0,170.5,active
baseline,0,19,99,495.0,32.0,673.0,active
baseline,0,20,99,495.0,5.5,366.5,active
baseline,0,21,99,495.0,31.5,162.0,active
baseline,0,22,99,495.0,42.5,0.0,active
baseline,0,24,99,495.0,24.0,487.5,active
baseline,0,25,99,495.0,38.0,788.0,active
baseline,0,27,99,495.0,29.0,68.5,active
baseline,0,29,99,495.0,37.5,166.5,active
baseline,0,1,100,500.0,34.0,69.0,active
baseline,0,3,100,500.0,36.5,591.5,active
baseline,0,5,100,500.0,35.5,76.0,active
baseline,0,6,100,500.0,33.0,759.5,active
baseline,0,7,100,500.0,27.5,571.0,active
baseline,0,8,100,500.0,31.5,164.5,active
baseline,0,10,100,500.0,32.0,165.0,active
baseline,0,11,100,500.0,26.5,674.5,active
baseline,0,12,100,500.0,3.5,368.0,active
baseline,0,14,100,500.0,1.0,375.0,active
baseline,0,15,100,500.0,43.0,65.5,active
baseline,0,16,100,500.0,37.0,565.0,active
baseline,0,17,100,500.0,27.0,80.0,active
baseline,0,18,100,500.0,41.0,170.0,active
baseline,0,19,100,500.0,32.0,672.5,active
baseline,0,20,100,500.0,5.0,366.0,active
baseline,0,21,100,500.0,32.0,162.5,active
baseline,0,22,100,500.0,43.0,0.0,sea
baseline,0,24,100,500.0,23.5,487.5,active
baseline,0,25,100,500.0,38.5,788.5,active
baseline,0,27,100,500.0,28.5,68.0,active
baseline,0,29,100,500.0,38.0,166.0,active
baseline,0,1,101,505.0,34.5,69.0,active
baseline,0,3,101,505.0,37.0,591.5,active
baseline,0,5,101,505.0,35.5,75.5,active
baseline,0,6,101,505.0,33.5,759.0,active
baseline,0,7,101,505.0,27.5,571.5,active
baseline,0,8,101,505.0,32.0,164.5,active
baseline,0,10,101,505.0,32.5,165.0,active
baseline,0,11,101,505.0,26.0,674.0,active
baseline,0,12,101,505.0,4.0,368.5,active
baseline,0,14,101,505.0,1.0,374.5,active
baseline,0,15,101,505.0,43.5,65.0,active
baseline,0,16,101,505.0,37.0,564.5,active
baseline,0,17,101,505.0,27.5,79.5,active
baseline,0,18,101,505.0,40.5,169.5,active
baseline,0,19,101,505.0,32.5,672.0,active
baseline,0,20,101,505.0,5.0,365.5,active
baseline,0,21,101,505.0,32.0,162.5,active
baseline,0,24,101,505.0,23.0,487.5,active
baseline,0,25,101,505.0,38.5,788.5,active
baseline,0,27,101,505.0,28.0,67.5,active
baseline,0,29,101,505.0,38.5,166.5,active
baseline,0,1,102,510.0,35.0,69.0,active
baseline,0,3,102,510.0,37.5,591.0,active
baseline,0,5,102,510.0,35.5,75.0,active
baseline,0,6,102,510.0,34.0,759.0,active
baseline,0,7,102,510.0,28.0,572.0,active
baseline,0,8,102,510.0,32.5,164.5,active
baseline,0,10,102,510.0,33.0,165.0,active
baseline,0,11,102,510.0,25.5,673.5,active
baseline,0,12,102,510.0,4.5,368.5,active
baseline,0,14,102,510.0,1.5,374.0,active
baseline,0,15,102,510.0,43.5,64.5,active
baseline,0,16,102,510.0,37.5,564.0,active
baseline,0,17,102,510.0,28.0,79.0,active
baseline,0,18,102,510.0,40.0,169.5,active
baseline,0,19,102,510.0,33.0,671.5,active
baseline,0,20,102,510.0,5.5,365.0,active
baseline,0,21,102,510.0,32.5,163.0,active
baseline,0,24,102,510.0,22.5,488.0,active
baseline,0,25,102,510.0,39.0,788.0,active
baseline,0,27,102,510.0,27.5,67.0,active
baseline,0,29,102,510.0,38.5,166.0,active
baseline,0,1,103,515.0,35.5,69.0,active
baseline,0,3,103,515.0,38.0,590.5,active
baseline,0,5,103,515.0,35.0,74.5,active
baseline,0,6,103,515.0,34.0,758.5,active
baseline,0,7,103,515.0,28.5,572.0,active
baseline,0,8,103,515.0,33.0,164.0,active
baseline,0,10,103,515.0,33.5,164.5,active
baseline,0,11,103,515.0,25.0,673.0,active
baseline,0,12,103,515.0,5.0,369.0,active
baseline,0,14,103,515.0,2.0,374.0,active
baseline,0,15,103,515.0,43.5,64.0,active
baseline,0,16,103,515.0,37.5,563.5,active
baseline,0,17,103,515.0,28.5,78.5,active
baseline,0,18,103,515.0,39.5,170.0,active
baseline,0,19,103,515.0,33.0,671.0,active
baseline,0,20,103,515.0,5.5,365.0,active
baseline,0,21,103,515.0,33.0,162.5,active
baseline,0,24,103,515.0,22.0,488.0,active
baseline,0,25,103,515.0,39.0,787.5,active
baseline,0,27,103,515.0,27.5,66.5,active
baseline,0,29,103,515.0,38.5,165.5,active
baseline,0,1,104,520.0,36.0,69.0,active
baseline,0,3,104,520.0,38.5,590.5,active
baseline,0,5,104,520.0,35.0,74.0,active
baseline,0,6,104,520.0,34.5,758.0,active
baseline,0,7,104,520.0,28.5,572.5,active
baseline,0,8,104,520.0,33.5,163.5,active
baseline,0,10,104,520.0,34.0,164.0,active
baseline,0,11,104,520.0,24.5,672.5,active
baseline,0,12,104,520.0,5.5,369.5,active
baseline,0,14,104,520.0,2.5,374.5,active
baseline,0,15,104,520.0,43.5,63.5,active
baseline,0,16,104,520.0,37.5,563.0,active
baseline,0,17,104,520.0,29.0,78.0,active
baseline,0,18,104,520.0,39.5,170.5,active
baseline,0,19,104,520.0,32.5,670.5,active
baseline,0,20,104,520.0,6.0,364.5,active
baseline,0,21,104,520.0,33.5,162.0,active
baseline,0,24,104,520.0,21.5,487.5,active
baseline,0,25,104,520.0,38.5,787.0,active
baseline,0,27,104,520.0,28.0,66.0,active
baseline,0,29,104,520.0,38.5,165.0,active
baseline,0,1,105,525.0,36.5,69.0,active
baseline,0,3,105,525.0,39.0,590.5,active
baseline,0,5,105,525.0,35.5,73.5,active
baseline,0,6,105,525.0,34.5,758.0,active
baseline,0,7,105,525.0,28.0,573.0,active
baseline,0,8,105,525.0,33.5,163.0,active
baseline,0,10,105,525.0,34.5,163.5,active
baseline,0,11,105,525.0,24.0,672.0,active
baseline,0,12,105,525.0,6.0,370.0,active
baseline,0,14,105,525.0,3.0,374.5,active
baseline,0,15,105,525.0,43.5,63.0,active
baseline,0,16,105,525.0,38.0,562.5,active
baseline,0,17,105,525.0,29.5,77.5,active
baseline,0,18,105,525.0,39.5,170.0,active
baseline,0,19,105,525.0,32.0,670.0,active
baseline,0,20,105,525.0,5.5,364.0,active
baseline,0,21,105,525.0,34.0,161.5,active
baseline,0,24,105,525.0,21.5,487.0,active
baseline,0,25,105,525.0,38.5,786.5,active
baseline,0,27,105,525.0,28.5,66.0,active
baseline,0,29,105,525.0,38.5,164.5,active
baseline,0,1,106,530.0,37.0,68.5,active
baseline,0,3,106,530.0,39.5,590.5,active
baseline,0,5,106,530.0,35.5,73.0,active
baseline,0,6,106,530.0,34.5,757.5,active
baseline,0,7,106,530.0,28.0,573.5,active
baseline,0,8,106,530.0,33.5,162.5,active
baseline,0,10,106,530.0,35.0,163.5,active
baseline,0,11,106,530.0,23.5,672.5,active
baseline,0,12,106,530.0,6.5,370.5,active
baseline,0,14,106,530.0,3.5,375.0,active
baseline,0,15,106,530.0,44.0,62.5,sea
baseline,0,16,106,530.0,38.5,562.0,active
baseline,0,17,106,530.0,30.0,77.0,active
baseline,0,18,106,530.0,39.5,169.5,active
baseline,0,19,106,530.0,32.0,670.0,active
baseline,0,20,106,530.0,5.5,363.5,active
baseline,0,21,106,530.0,34.5,161.0,active
baseline,0,24,106,530.0,21.5,486.5,active
baseline,0,25,106,530.0,38.5,786.0,active
baseline,0,27,106,530.0,29.0,65.5,active
baseline,0,29,106,530.0,38.5,164.0,active
baseline,0,1,107,535.0,37.0,68.0,active
baseline,0,3,107,535.0,40.0,590.0,active
baseline,0,5,107,535.0,35.5,72.5,active
baseline,0,6,107,535.0,34.5,757.0,active
baseline,0,7,107,535.0,28.5,574.0,active
baseline,0,8,107,535.0,33.5,162.0,active
baseline,0,10,107,535.0,35.5,163.0,active
baseline,0,11,107,535.0,23.0,672.5,active
baseline,0,12,107,535.0,6.5,370.5,active
baseline,0,14,107,535.0,4.0,374.5,active
baseline,0,16,107,535.0,39.0,561.5,active
baseline,0,17,107,535.0,30.0,76.5,active
baseline,0,18,107,535.0,39.5,169.0,active
baseline,0,19,107,535.0,31.5,669.5,active
baseline,0,20,107,535.0,5.0,363.5,active
baseline,0,21,107,535.0,35.0,161.0,active
baseline,0,24,107,535.0,21.5,486.0,active
baseline,0,25,107,535.0,38.5,786.0,active
baseline,0,27,107,535.0,29.5,65.0,active
baseline,0,29,107,535.0,38.5,163.5,active
baseline,0,1,108,540.0,37.0,67.5,active
baseline,0,3,108,540.0,40.5,590.0,active
baseline,0,5,108,540.0,35.5,72.0,active
baseline,0,6,108,540.0,35.0,756.5,active
baseline,0,7,108,540.0,29.0,573.5,active
baseline,0,8,108,540.0,33.5,161.5,active
baseline,0,10,108,540.0,36.0,162.5,active
baseline,0,11,108,540.0,22.5,672.0,active
baseline,0,12,108,540.0,6.0,371.0,active
baseline,0,14,108,540.0,4.5,374.0,active
baseline,0,16,108,540.0,39.5,561.5,active
baseline,0,17,108,540.0,30.0,76.0,active
baseline,0,18,108,540.0,39.5,168.5,active
baseline,0,19,108,540.0,31.0,669.5,active
baseline,0,20,108,540.0,5.0,363.0,active
baseline,0,21,108,540.0,35.5,161.0,active
baseline,0,24,108,540.0,22.0,485.5,active
baseline,0,25,108,540.0,39.0,785.5,active
baseline,0,27,108,540.0,30.0,64.5,active
baseline,0,29,108,540.0,38.5,163.0,active
baseline,0,1,109,545.0,36.5,67.0,active
baseline,0,3,109,545.0,41.0,590.0,active
baseline,0,5,109,545.0,35.5,71.5,active
baseline,0,6,109,545.0,35.5,756.0,active
baseline,0,7,109,545.0,29.5,573.5,active
baseline,0,8,109,545.0,34.0,161.5,active
baseline,0,10,109,545.0,36.5,162.0,active
baseline,0,11,109,545.0,22.5,671.5,active
baseline,0,12,109,545.0,5.5,371.5,active
baseline,0,14,109,545.0,4.5,373.5,active
baseline,0,16,109,545.0,40.0,561.5,active
baseline,0,17,109,545.0,29.5,76.0,active
baseline,0,18,109,545.0,39.5,168.5,active
baseline,0,19,109,545.0,30.5,669.0,active
baseline,0,20,109,545.0,5.0,362.5,active
baseline,0,21,109,545.0,36.0,161.5,active
baseline,0,24,109,545.0,21.5,485.0,active
baseline,0,25,109,545.0,39.5,785.0,active
baseline,0,27,109,545.0,30.5,64.5,active
baseline,0,29,109,545.0,38.5,162.5,active
baseline,0,1,110,550.0,36.5,66.5,active
baseline,0,3,110,550.0,41.5,590.0,active
baseline,0,5,110,550.0,36.0,71.5,active
baseline,0,6,110,550.0,36.0,756.0,active
baseline,0,7,110,550.0,30.0,573.5,active
baseline,0,8,110,550.0,34.5,161.0,active
baseline,0,10,110,550.0,37.0,162.0,active
baseline,0,11,110,550.0,22.5,671.0,active
baseline,0,12,110,550.0,6.0,372.0,active
baseline,0,14,110,550.0,4.5,373.0,active
baseline,0,16,110,550.0,40.0,561.0,active
baseline,0,17,110,550.0,29.0,76.0,active
baseline,0,18,110,550.0,39.5,168.0,active
baseline,0,19,110,550.0,30.5,668.5,active
baseline,0,20,110,550.0,5.0,362.0,active
baseline,0,21,110,550.0,36.5,161.0,active
baseline,0,24,110,550.0,21.0,485.0,active
baseline,0,25,110,550.0,40.0,784.5,active
baseline,0,27,110,550.0,30.0,64.0,active
baseline,0,29,110,550.0,39.0,162.5,active
baseline,0,1,111,555.0,37.0,66.5,active
baseline,0,3,111,555.0,41.5,589.5,active
baseline,0,5,111,555.0,36.5,71.5,active
baseline,0,6,111,555.0,36.5,756.0,active
baseline,0,7,111,555.0,30.0,573.5,active
baseline,0,8,111,555.0,34.5,160.5,active
baseline,0,10,111,555.0,37.5,161.5,active
baseline,0,11,111,555.0,23.0,670.5,active
baseline,0,12,111,555.0,6.0,372.5,active
baseline,0,14,111,555.0,5.0,372.5,active
baseline,0,16,111,555.0,40.5,560.5,active
baseline,0,17,111,555.0,29.0,75.5,active
baseline,0,18,111,555.0,39.5,167.5,active
baseline,0,19,111,555.0,30.5,668.0,active
baseline,0,20,111,555.0,4.5,361.5,active
baseline,0,21,111,555.0,37.0,160.5,active
baseline,0,24,111,555.0,20.5,485.5,active
baseline,0,25,111,555.0,40.5,784.5,active
baseline,0,27,111,555.0,29.5,64.0,active
baseline,0,29,111,555.0,39.5,162.5,active
baseline,0,1,112,560.0,37.5,67.0,active
baseline,0,3,112,560.0,41.5,589.0,active
baseline,0,5,112,560.0,37.0,72.0,active
baseline,0,6,112,560.0,37.0,755.5,active
baseline,0,7,112,560.0,30.5,573.5,active
baseline,0,8,112,560.0,34.5,160.0,active
baseline,0,10,112,560.0,38.0,161.5,active
baseline,0,11,112,560.0,23.5,670.0,active
baseline,0,12,112,560.0,5.5,373.0,active
baseline,0,14,112,560.0,5.0,372.0,active
baseline,0,16,112,560.0,40.5,560.0,active
baseline,0,17,112,560.0,29.0,75.0,active
baseline,0,18,112,560.0,39.5,167.0,active
baseline,0,19,112,560.0,31.0,667.5,active
baseline,0,20,112,560.0,4.0,361.0,active
baseline,0,21,112,560.0,37.0,160.0,active
baseline,0,24,112,560.0,20.0,486.0,active
baseline,0,25,112,560.0,41.0,784.5,active
baseline,0,27,112,560.0,29.5,63.5,active
baseline,0,29,112,560.0,40.0,162.5,active
baseline,0,1,113,565.0,38.0,67.0,active
baseline,0,3,113,565.0,42.0,588.5,active
baseline,0,5,113,565.0,37.5,72.0,active
baseline,0,6,113,565.0,37.5,755.0,active
baseline,0,7,113,565.0,31.0,573.5,active
baseline,0,8,113,565.0,34.5,159.5,active
baseline,0,10,113,565.0,38.5,161.5,active
baseline,0,11,113,565.0,24.0,670.0,active
baseline,0,12,113,565.0,5.0,373.0,active
baseline,0,14,113,565.0,5.0,371.5,active
baseline,0,16,113,565.0,41.0,559.5,active
baseline,0,17,113,565.0,29.5,74.5,active
baseline,0,18,113,565.0,40.0,166.5,active
baseline,0,19,113,565.0,31.0,667.0,active
baseline,0,20,113,565.0,4.5,360.5,active
baseline,0,21,113,565.0,37.0,159.5,active
baseline,0,24,113,565.0,19.5,486.5,active
baseline,0,25,113,565.0,41.5,785.0,active
baseline,0,27,113,565.0,30.0,63.0,active
baseline,0,29,113,565.0,40.0,162.0,active
baseline,0,1,114,570.0,38.5,67.0,active
baseline,0,3,114,570.0,42.5,588.0,active
baseline,0,5,114,570.0,38.0,72.0,active
baseline,0,6,114,570.0,38.0,755.0,active
baseline,0,7,114,570.0,31.5,573.5,active
baseline,0,8,114,570.0,34.0,159.0,active
baseline,0,10,114,570.0,39.0,161.5,active
baseline,0,11,114,570.0,24.5,670.0,active
baseline,0,12,114,570.0,4.5,372.5,active
baseline,0,14,114,570.0,5.0,371.0,active
baseline,0,16,114,570.0,41.0,559.0,active
baseline,0,17,114,570.0,29.5,74.0,active
baseline,0,18,114,570.0,40.5,166.0,active
baseline,0,19,114,570.0,31.0,666.5,active
baseline,0,20,114,570.0,5.0,360.5,active
baseline,0,21,114,570.0,37.5,159.0,active
baseline,0,24,114,570.0,19.5,487.0,active
baseline,0,25,114,570.0,42.0,785.0,active
baseline,0,27,114,570.0,30.5,62.5,active
baseline,0,29,114,570.0,40.5,161.5,active
baseline,0,1,115,575.0,39.0,67.0,active
baseline,0,3,115,575.0,43.0,587.5,active
baseline,0,5,115,575.0,38.5,71.5,active
baseline,0,6,115,575.0,38.5,754.5,active
baseline,0,7,115,575.0,31.5,573.0,active
baseline,0,8,115,575.0,34.0,158.5,active
baseline,0,10,115,575.0,39.5,161.0,active
baseline,0,11,115,575.0,25.0,669.5,active
baseline,0,12,115,575.0,4.0,372.0,active
baseline,0,14,115,575.0,4.5,370.5,active
baseline,0,16,115,575.0,41.0,558.5,active
baseline,0,17,115,575.0,29.0,74.0,active
baseline,0,18,115,575.0,41.0,166.5,active
baseline,0,19,115,575.0,31.5,666.0,active
baseline,0,20,115,575.0,5.5,360.5,active
baseline,0,21,115,575.0,38.0,159.0,active
baseline,0,24,115,575.0,19.0,487.0,active
baseline,0,25,115,575.0,42.5,785.0,active
baseline,0,27,115,575.0,30.5,62.0,active
baseline,0,29,115,575.0,41.0,161.0,active
baseline,0,1,116,580.0,39.5,67.0,active
baseline,0,3,116,580.0,43.5,587.0,active
baseline,0,5,116,580.0,39.0,71.0,active
baseline,0,6,116,580.0,38.5,754.0,active
baseline,0,7,116,580.0,31.5,572.5,active
baseline,0,8,116,580.0,34.0,158.0,active
baseline,0,10,116,580.0,40.0,160.5,active
baseline,0,11,116,580.0,25.5,669.0,active
baseline,0,12,116,580.0,4.0,371.5,active
baseline,0,14,116,580.0,4.0,370.0,active
baseline,0,16,116,580.0,41.0,558.0,active
baseline,0,17,116,580.0,28.5,74.0,active
baseline,0,18,116,580.0,41.5,167.0,active
baseline,0,19,116,580.0,31.5,665.5,active
baseline,0,20,116,580.0,6.0,360.5,active
baseline,0,21,116,580.0,38.5,158.5,active
baseline,0,24,116,580.0,18.5,486.5,active
baseline,0,25,116,580.0,43.0,784.5,active
baseline,0,27,116,580.0,31.0,61.5,active
baseline,0,29,116,580.0,41.0,160.5,active
baseline,0,1,117,585.0,40.0,66.5,active
baseline,0,3,117,585.0,43.5,586.5,active
baseline,0,5,117,585.0,39.5,70.5,active
baseline,0,6,117,585.0,38.5,753.5,active
baseline,0,7,117,585.0,31.5,572.0,active
baseline,0,8,117,585.0,34.0,158.0,active
baseline,0,10,117,585.0,40.5,160.5,active
baseline,0,11,117,585.0,26.0,668.5,active
baseline,0,12,117,585.0,4.0,371.0,active
baseline,0,14,117,585.0,4.0,369.5,active
baseline,0,16,117,585.0,40.5,557.5,active
baseline,0,17,117,585.0,28.5,73.5,active
baseline,0,18,117,585.0,42.0,166.5,active
